ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year,Age,Has_Kids_Teens,Customer_Tenure,Total_Spending,Age_Group,Income_Group,Education_Num
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,29,False,0,28,18-30,Low,4
10702,1984,Graduation (Unspecified),Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,2012,30,True,2,450,18-30,Medium,2
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,57,True,0,46,46-60,Low,4
10858,1975,Graduation (Unspecified),Cohabiting,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2013,39,True,1,820,31-45,High,2
2961,1982,Graduation (Unspecified),Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2013,32,True,1,382,31-45,Low,2
3010,1989,Master,Cohabiting,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2014,25,False,0,2069,18-30,High,3
5790,1985,Graduation (Unspecified),Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,29,True,1,72,18-30,Low,2
6892,1968,Graduation (Unspecified),Previously Married,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,2014,46,True,0,732,46-60,Medium,2
1743,1974,Graduation (Unspecified),Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,2014,40,False,0,801,31-45,High,2
3578,1949,Graduation (Unspecified),Previously Married,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2013,65,True,1,236,60+,Low,2
8462,1978,Basic Education,Cohabiting,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,36,True,2,80,31-45,Low,1
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,2014,60,False,0,1685,46-60,High,4
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,2014,69,False,0,277,60+,High,4
8780,1950,PhD,Cohabiting,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,2013,64,True,1,507,60+,Medium,4
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,50,True,1,68,46-60,Low,4
10779,1983,Graduation (Unspecified),Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,31,False,0,49,31-45,Low,2
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2014,27,False,0,397,18-30,High,3
2337,1971,Graduation (Unspecified),Previously Married,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,43,True,1,39,31-45,Low,2
10951,1968,Graduation (Unspecified),Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,2014,46,True,0,306,46-60,Low,2
544,1954,Graduation (Unspecified),Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,2013,60,False,1,976,46-60,Medium,2
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,2013,43,True,1,1028,31-45,Medium,4
10680,1986,Graduation (Unspecified),Cohabiting,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,28,True,0,70,18-30,Low,2
3265,1959,Graduation (Unspecified),Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,55,False,1,46,46-60,Low,2
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2013,34,True,1,51,31-45,Low,3
5832,1960,Master,Cohabiting,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,2014,54,False,0,1263,46-60,High,3
5544,1970,Graduation (Unspecified),Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,2012,44,True,2,1490,31-45,Medium,2
6417,1971,Master,Cohabiting,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,2012,43,False,2,1564,31-45,High,3
5831,1967,Graduation (Unspecified),Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,2012,47,True,2,1815,46-60,High,2
7101,1963,PhD,Previously Married,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,2013,51,True,1,1198,46-60,Medium,4
10176,1968,Graduation (Unspecified),Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,2012,46,True,2,416,46-60,Medium,2
2326,1990,Graduation (Unspecified),Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,24,False,1,85,18-30,Low,2
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,33,True,1,47,31-45,Low,4
2929,1976,Graduation (Unspecified),Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2013,38,False,1,137,31-45,Low,2
10686,1965,PhD,Cohabiting,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,49,True,2,21,46-60,Low,4
2546,1977,Master,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,2014,37,True,0,70,31-45,Low,3
3138,1956,Graduation (Unspecified),Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,2012,58,False,2,1676,46-60,High,2
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,2013,71,False,1,1735,60+,High,3
7966,1959,Graduation (Unspecified),Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2013,55,True,1,1191,46-60,High,2
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,37,True,1,24,31-45,Low,3
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,2012,45,True,2,1182,31-45,Medium,4
1867,1957,Graduation (Unspecified),Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,2012,57,False,2,1336,46-60,Medium,2
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2013,49,True,1,749,46-60,Medium,3
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,40,True,1,91,31-45,Medium,4
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,2013,67,True,1,414,60+,Medium,4
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,32,True,0,44,31-45,Low,3
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2014,46,True,0,63,46-60,Low,3
6200,1951,Graduation (Unspecified),Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,2013,63,True,1,901,60+,High,2
1403,1975,Master,Cohabiting,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,39,True,2,38,31-45,Low,3
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,2013,58,True,1,455,46-60,Medium,4
6250,1949,PhD,Previously Married,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,2012,65,True,2,775,60+,Medium,4
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2014,55,True,0,15,46-60,Low,3
2478,1973,Graduation (Unspecified),Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,2013,41,True,1,38,31-45,Low,2
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,2014,30,False,0,1512,18-30,High,4
5138,1950,Graduation (Unspecified),Cohabiting,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,64,True,1,43,60+,Low,2
5393,1977,Graduation (Unspecified),Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,37,True,2,42,31-45,Low,2
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,2012,38,True,2,162,31-45,Low,3
10868,1951,Graduation (Unspecified),Previously Married,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,2013,63,False,1,1272,60+,High,2
10676,1982,Graduation (Unspecified),Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,2012,32,False,2,1173,31-45,Medium,2
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,2014,40,True,0,816,31-45,High,3
7842,1968,Graduation (Unspecified),Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,46,True,1,74,46-60,Low,2
9955,1954,Graduation (Unspecified),Cohabiting,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,60,True,1,134,46-60,Low,2
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,74,False,1,157,60+,Low,4
2162,1976,Graduation (Unspecified),Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,2013,38,True,1,561,31-45,Medium,2
3434,1951,Graduation (Unspecified),Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,2014,63,False,0,1336,60+,High,2
7919,1976,PhD,Cohabiting,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2012,38,False,2,2092,31-45,High,4
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,2013,50,False,1,463,46-60,Medium,4
6428,1950,PhD,Previously Married,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,2014,64,False,0,1130,60+,High,4
8514,1976,Graduation (Unspecified),Cohabiting,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,38,True,0,20,31-45,Low,2
10448,1956,Graduation (Unspecified),Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,2012,58,True,2,377,46-60,Low,2
7530,1950,PhD,Previously Married,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,64,True,0,138,60+,Medium,4
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,2013,49,True,1,1012,46-60,High,3
3009,1962,PhD,Previously Married,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,2013,52,False,1,1766,46-60,High,4
6355,1978,Graduation (Unspecified),Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2014,36,True,0,45,31-45,Low,2
3517,1952,Graduation (Unspecified),Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2013,62,True,1,161,60+,Low,2
1158,1966,Graduation (Unspecified),Previously Married,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,2014,48,True,0,144,46-60,Low,2
7165,1972,Graduation (Unspecified),Cohabiting,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,2013,42,True,1,823,31-45,Medium,2
3595,1963,Graduation (Unspecified),Cohabiting,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,2014,51,True,0,1138,46-60,High,2
8537,1949,Graduation (Unspecified),Previously Married,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,2013,65,False,1,1429,60+,High,2
4331,1978,Master,Cohabiting,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,2014,36,False,0,1371,31-45,High,3
6281,1966,Graduation (Unspecified),Previously Married,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,2013,48,True,1,982,46-60,Medium,2
4338,1983,Graduation (Unspecified),Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,2014,31,True,0,44,31-45,Low,2
2452,1971,Graduation (Unspecified),Cohabiting,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2013,43,True,1,318,31-45,Low,2
9507,1975,Graduation (Unspecified),Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,2013,39,True,1,434,31-45,Low,2
8360,1971,Master,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2013,43,True,1,198,31-45,Medium,3
5117,1963,Master,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,2012,51,False,2,576,46-60,Low,3
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,46,True,1,88,46-60,Low,4
9289,1979,Graduation (Unspecified),Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,2014,35,True,0,63,31-45,Low,2
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,2012,30,True,2,27,18-30,Low,3
3032,1984,Graduation (Unspecified),Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013,30,True,1,193,18-30,Low,2
8524,1974,PhD,Previously Married,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,2012,40,True,2,101,31-45,Low,4
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,52,True,1,140,46-60,Medium,3
1406,1975,Graduation (Unspecified),Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2013,39,True,1,415,31-45,Medium,2
8619,1957,Graduation (Unspecified),Cohabiting,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2012,57,True,2,22,46-60,Low,2
10821,1978,Graduation (Unspecified),Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,36,True,1,263,31-45,Medium,2
4552,1991,Graduation (Unspecified),Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,2013,23,False,1,393,18-30,Low,2
898,1986,Graduation (Unspecified),Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,2013,28,True,1,147,18-30,Low,2
9797,1956,Graduation (Unspecified),Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,2014,58,True,0,443,46-60,Medium,2
10949,1963,PhD,Previously Married,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,2013,51,False,1,1958,46-60,High,4
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,2013,43,True,1,174,31-45,Low,3
10164,1958,Graduation (Unspecified),Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,2014,56,True,0,1691,46-60,High,2
4547,1960,Graduation (Unspecified),Cohabiting,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,54,True,1,25,46-60,Low,2
6815,1980,Master,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,2014,34,False,0,809,31-45,High,3
4122,1975,Graduation (Unspecified),Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,2012,39,False,2,895,31-45,High,2
10841,1975,PhD,Cohabiting,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,2012,39,True,2,484,31-45,Medium,4
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,2013,41,True,1,413,31-45,Low,4
176,1980,Master,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,2014,34,True,0,331,31-45,Medium,3
4860,1970,Graduation (Unspecified),Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,44,True,1,25,31-45,Low,2
10757,1967,PhD,Previously Married,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013,47,True,1,13,46-60,Low,4
4023,1970,Graduation (Unspecified),Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,2012,44,True,2,115,31-45,Low,2
6679,1966,Graduation (Unspecified),Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,2014,48,False,0,16,46-60,Low,2
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,42,True,1,92,31-45,Low,3
7181,1977,Graduation (Unspecified),Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,37,True,1,52,31-45,Low,2
3599,1970,Graduation (Unspecified),Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,2012,44,True,2,1464,31-45,Medium,2
405,1964,Graduation (Unspecified),Previously Married,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,2013,50,True,1,441,46-60,Low,2
6870,1959,PhD,Previously Married,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,2013,55,True,1,283,46-60,High,4
832,1966,PhD,Cohabiting,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,2014,48,True,0,747,46-60,Medium,4
3657,1986,Graduation (Unspecified),Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,2013,28,True,1,165,18-30,Low,2
1951,1981,Basic Education,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,2013,33,False,1,839,31-45,Low,1
3262,1958,Graduation (Unspecified),Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,2012,56,False,2,1655,46-60,Medium,2
4102,1975,Master,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2013,39,True,1,23,31-45,Low,3
7042,1983,Graduation (Unspecified),Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,2013,31,False,1,66,31-45,Low,2
10598,1967,Graduation (Unspecified),Cohabiting,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,47,True,1,37,46-60,Low,2
255,1951,Graduation (Unspecified),Previously Married,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,2014,63,True,0,21,60+,Low,2
2375,1972,Graduation (Unspecified),Cohabiting,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,2012,42,True,2,22,31-45,Low,2
9829,1978,Graduation (Unspecified),Cohabiting,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,36,True,0,78,31-45,Low,2
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,32,True,1,79,31-45,Low,3
4954,1956,Graduation (Unspecified),Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2014,58,True,0,265,46-60,Low,2
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,2014,62,True,0,1175,60+,High,3
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014,35,True,0,46,31-45,Low,3
4198,1965,Graduation (Unspecified),Cohabiting,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2013,49,True,1,25,46-60,Low,2
153,1953,Graduation (Unspecified),Previously Married,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2013,61,False,1,46,60+,Low,2
9323,1949,Master,Cohabiting,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,2012,65,True,2,874,60+,Low,3
10001,1985,Master,Cohabiting,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,2012,29,True,2,100,18-30,Low,3
3945,1947,PhD,Previously Married,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,2013,67,True,1,930,60+,Medium,4
3799,1955,Graduation (Unspecified),Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,2013,59,True,1,868,46-60,Medium,2
8625,1976,Graduation (Unspecified),Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,38,True,1,45,31-45,Low,2
983,1984,Graduation (Unspecified),Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,2013,30,True,1,414,18-30,Low,2
9119,1950,Graduation (Unspecified),Cohabiting,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,2013,64,True,1,392,60+,Medium,2
4786,1977,Graduation (Unspecified),Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,2012,37,True,2,1109,31-45,High,2
5872,1951,Graduation (Unspecified),Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,2013,63,True,1,639,60+,Medium,2
6568,1984,Graduation (Unspecified),Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,30,True,1,79,18-30,Low,2
5628,1982,Graduation (Unspecified),Cohabiting,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,2013,32,False,1,1665,31-45,Medium,2
5631,1991,Graduation (Unspecified),Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,2013,23,False,1,692,18-30,Low,2
